pitch,[100 tanh|100 tanh],mean_squared_error,1024,100,67,0.00419593681533789
pitch,[10 linear|50 linear],mean_squared_error,1024,100,34,0.07727163348208287
pitch,[100 relu|500 relu],mean_squared_error,1024,100,23,0.0782912121461062
pitch,[50 sigmoid|500 sigmoid],mean_squared_error,1024,100,86,0.004041781005119789
pitch,[50 sigmoid|50 sigmoid],mean_squared_error,1024,100,66,0.004210720279245163
pitch,[500 relu],mean_squared_error,1024,100,26,0.08516959877810165
pitch,[50 sigmoid|10 sigmoid],mean_squared_error,1024,100,94,0.00437187128752512
pitch,[500 sigmoid|10 sigmoid],mean_squared_error,1024,100,29,0.004441971453499907
pitch,[50 tanh|500 tanh],mean_squared_error,1024,100,38,0.004409497420712337
pitch,[100 sigmoid|500 sigmoid],mean_squared_error,1024,100,56,0.003914381267421926
pitch,[50 relu|500 relu],mean_squared_error,1024,100,23,0.07769034778760413
pitch,[50 relu|10 relu],mean_squared_error,1024,100,21,0.005967219248658737
pitch,[10 sigmoid],mean_squared_error,1024,100,74,0.005002035594167677
pitch,[50 linear|10 linear],mean_squared_error,1024,100,20,0.07848196864083312
pitch,[500 linear|50 linear],mean_squared_error,1024,100,13,0.08213457066115597
pitch,[100 sigmoid|10 sigmoid],mean_squared_error,1024,100,55,0.004286998970431087
pitch,[500 sigmoid|50 sigmoid],mean_squared_error,1024,100,43,0.004064887290032272
pitch,[10 sigmoid|100 sigmoid],mean_squared_error,1024,100,77,0.004829670805630753
pitch,[10 linear|10 linear],mean_squared_error,1024,100,100,0.02487522225140648
pitch,[100 sigmoid|50 sigmoid],mean_squared_error,1024,100,78,0.0040059170113052826
pitch,[500 linear],mean_squared_error,1024,100,13,0.0837753725692915
loudness,[500 linear|500 linear],mean_absolute_error,128,50,50,19.77177238459161
loudness,[500 linear|500 linear|500 linear|500 linear|500 linear],mean_squared_error,128,50,50,2796216.6622623256
loudness,[500 tanh|1000 tanh|250 tanh|500 tanh],mean_squared_error,1024,100,64,13.830362543350894
loudness,[500 relu|500 relu|500 relu|500 relu],mean_squared_error,1024,100,34,4.025517196486772
loudness,[1000 linear|1000 linear],mean_squared_error,1024,100,100,55.51556597659677
loudness,[500 relu|250 relu|250 relu|1000 relu],mean_squared_error,1024,100,49,3.8715323091736273
loudness,[250 relu|750 relu|1000 relu|500 relu],mean_squared_error,1024,100,36,4.102764191174928
loudness,[250 linear|250 linear|250 linear|500 linear],mean_squared_error,1024,100,94,29.984300810961347
loudness,[500 tanh|250 tanh|500 tanh|500 tanh],mean_squared_error,1024,100,63,17.242650778903595
loudness,[250 tanh|1000 tanh|500 tanh|500 tanh],mean_squared_error,1024,100,37,17.011657299927222
loudness,[1000 relu|250 relu|250 relu|250 relu],mean_squared_error,1024,100,49,3.736168840040801
loudness,[1000 tanh|750 tanh|250 tanh|250 tanh],mean_squared_error,1024,100,52,14.420202513621307
loudness,[750 relu|1000 relu|1000 relu|750 relu],mean_squared_error,1024,100,25,4.172498398118753
loudness,[750 sigmoid|500 sigmoid|500 sigmoid|1000 sigmoid],mean_squared_error,1024,100,68,13.30927365104692
loudness,[750 sigmoid|500 sigmoid|1000 sigmoid|1000 sigmoid],mean_squared_error,1024,100,63,10.312944608792177
